0	C6300005        	05/09/19	032050919	    	ON01	032
1	19UT128-08038  	1         	599.0000  	    	0.00		1035                    	05/09/19 16:09
1	19UT128-08040  	2         	599.0000  	    	0.00		1035                    	05/09/19 16:09
1	19UT128-08042  	4         	599.0000  	    	0.00		1035                    	05/09/19 16:09
1	19UT128-08044  	1         	599.0000  	    	0.00		1035                    	05/09/19 16:09
0	C6300005        	04/09/19	032040919	    	ON01	032
1	PK90160-0804-5y	-1        	119.0000  	    	0.00		1034                    	04/09/19 16:48
1	PK90160-0804-5y	-1        	119.0000  	    	0.00		1034                    	04/09/19 16:48
1	PK90160-0804-5y	-1        	119.0000  	    	0.00		1034                    	04/09/19 16:48
