0	        C6300005	16/09/19	032160919	    	ON01	032
1	 P940F219-30238	         1	   85.0427	    	0.00			                    1088	16/09/19 23:30
1	  P740P23-00142	         1	   17.0085	    	0.00			                    1087	16/09/19 23:00
1	            921	         1	   12.8205	    	0.00			                    1087	16/09/19 23:00
1	 P954F221-08036	         1	  106.4103	    	0.00			                    1086	16/09/19 22:46
1	            921	         1	   12.8205	    	0.00			                    1086	16/09/19 22:46
1	 P740F219-00142	         1	   17.0085	    	0.00			                    1085	16/09/19 22:14
1	            921	         1	   12.8205	    	0.00			                    1085	16/09/19 22:14
1	  P740T01-00140	         1	   17.0085	    	0.00			                    1084	16/09/19 22:02
1	            921	         1	   12.8205	    	0.00			                    1084	16/09/19 22:02
1	 P740F219-00142	         1	   17.0085	    	0.00			                    1083	16/09/19 21:58
1	            921	         1	   12.8205	    	0.00			                    1083	16/09/19 21:58
1	  P740T15-00140	         1	   17.0085	    	0.00			                    1082	16/09/19 21:55
1	 P740F219-00140	         1	   17.0085	    	0.00			                    1082	16/09/19 21:55
1	  P740P23-00140	         1	   17.0085	    	0.00			                    1082	16/09/19 21:55
1	            921	         1	   12.8205	    	0.00			                    1082	16/09/19 21:55
1	 P740F219-00136	         1	   17.0085	    	0.00			                    1081	16/09/19 21:43
1	            921	         1	   12.8205	    	0.00			                    1081	16/09/19 21:43
1	 P740F219-00136	         1	   17.0085	    	0.00			                    1080	16/09/19 21:42
1	  P740T12-00138	         1	   17.0085	    	0.00			                    1080	16/09/19 21:42
1	            921	         1	   12.8205	    	0.00			                    1080	16/09/19 21:42
1	  P740T15-00142	         1	   17.0085	    	0.00			                    1079	16/09/19 21:42
1	  P740P28-00140	         1	   17.0085	    	0.00			                    1079	16/09/19 21:42
1	 P740F219-00140	         1	   17.0085	    	0.00			                    1079	16/09/19 21:42
1	            921	         1	   25.6410	    	0.00			                    1079	16/09/19 21:42
1	 P740F219-00136	         1	   17.0085	    	0.00			                    1078	16/09/19 21:41
1	            921	         1	   12.8205	    	0.00			                    1078	16/09/19 21:41
1	  P740T12-00136	         1	    4.1880	    	0.00			                    1077	16/09/19 21:40
1	            921	        -1	   12.8205	    	0.00			                    1077	16/09/19 21:40
1	  P740T12-00140	         1	   17.0085	    	0.00			                    1076	16/09/19 21:35
1	            921	         1	   12.8205	    	0.00			                    1076	16/09/19 21:35
1	 P740F220-00142	         1	   17.0085	    	0.00			                    1075	16/09/19 21:31
1	            921	         1	   12.8205	    	0.00			                    1075	16/09/19 21:31
1	 P740F220-00142	         1	   17.0085	    	0.00			                    1074	16/09/19 21:30
1	            921	         1	   12.8205	    	0.00			                    1074	16/09/19 21:30
1	  P740T12-00140	         1	   17.0085	    	0.00			                    1073	16/09/19 21:29
1	  P740P25-00140	         1	   17.0085	    	0.00			                    1073	16/09/19 21:29
1	 P740F219-00140	         1	   17.0085	    	0.00			                    1073	16/09/19 21:29
1	            921	         1	   12.8205	    	0.00			                    1073	16/09/19 21:29
1	 P740F220-00142	         1	   17.0085	    	0.00			                    1072	16/09/19 21:29
1	            921	         1	   25.6410	    	0.00			                    1072	16/09/19 21:29
1	 P740F219-00140	         1	   17.0085	    	0.00			                    1071	16/09/19 21:29
1	            921	         1	   12.8205	    	0.00			                    1071	16/09/19 21:29
1	 P740F220-00136	         1	   17.0085	    	0.00			                    1070	16/09/19 21:27
1	            921	         1	   12.8205	    	0.00			                    1070	16/09/19 21:27
1	 P740F220-00142	         1	   17.0085	    	0.00			                    1069	16/09/19 21:27
1	  P740P25-00142	         1	   17.0085	    	0.00			                    1069	16/09/19 21:27
1	  P740P28-00140	         1	   17.0085	    	0.00			                    1069	16/09/19 21:27
1	  P740T01-00142	         1	   17.0085	    	0.00			                    1069	16/09/19 21:27
1	 P740F219-00142	         1	   17.0085	    	0.00			                    1069	16/09/19 21:27
1	            921	         1	   12.8205	    	0.00			                    1069	16/09/19 21:27
1	 P740F220-00142	         1	   17.0085	    	0.00			                    1068	16/09/19 21:27
1	            921	         1	   12.8205	    	0.00			                    1068	16/09/19 21:27
1	  P740T01-00142	         1	   17.0085	    	0.00			                    1067	16/09/19 21:26
1	            921	         1	   12.8205	    	0.00			                    1067	16/09/19 21:26
1	 P740F220-00142	         1	   17.0085	    	0.00			                    1066	16/09/19 21:15
1	 P740F220-00136	         1	   17.0085	    	0.00			                    1066	16/09/19 21:15
1	            921	         1	   12.8205	    	0.00			                    1066	16/09/19 21:15
1	 P740F220-00136	         1	   17.0085	    	0.00			                    1065	16/09/19 21:05
1	            921	         1	   12.8205	    	0.00			                    1065	16/09/19 21:05
1	 P740F220-00136	         1	   17.0085	    	0.00			                    1064	16/09/19 20:48
1	            921	         1	   12.8205	    	0.00			                    1064	16/09/19 20:48
1	 P740F219-00140	         1	   17.0085	    	0.00			                    1063	16/09/19 20:36
1	            921	         1	   12.8205	    	0.00			                    1063	16/09/19 20:36
