0	C6300005        	29/08/19	032290819	    	ON01	032
1	PJ93628-08036Y 	1         	100.0000  	    	0.00		1031                    	29/08/19 11:52
1	PJ93628-08036Y 	1         	169.0000  	    	0.00		1030                    	29/08/19 11:10
1	PK90895-0808-9y	1         	119.0000  	    	0.00		1029                    	29/08/19 10:43
1	PK90160-0802-3y	2         	119.0000  	    	0.00		1029                    	29/08/19 10:43
1	PK90160-0803-4y	1         	119.0000  	    	0.00		1029                    	29/08/19 10:43
1	PJ93628-08036Y 	1         	169.0000  	    	0.00		1029                    	29/08/19 10:43
